dataset_id,label,chunk_text,explanation_text,jaccard_similarity
5ae50fa955429908b6326504,correct,"She also has directed episodes of ""Sonny with a Chance"", ""Bella and the Bulldogs"", ""Nicky, Ricky, Dicky & Dawn"", ""Austin and Ally"", ""Good Luck Charlie"", ""The Haunted Hathaways"", ""Jessie, The Thundermans and Instant Mom"". Instant Mom is an American sitcom developed by Howard Michael Gould and starring Tia Mowry-Hardrict (also seen in ""Sister, Sister"") as a stepmother of three children alongside her husband.","Shannon Flynn directed Instant Mom, which stars Tia Mowry-Hardrict alongside her husband as a stepmother to three children. As a seasoned director, Flynn has worked on various TV shows, including episodes of 'Sonny with a Chance', 'Bella and the Bulldogs', and others. Her experience in directing comedy shows like Instant Mom is evident in its well-crafted storyline and character development.",0.33766233766233766
5ae50fa955429908b6326504,incomplete,"She also has directed episodes of ""Sonny with a Chance"", ""Bella and the Bulldogs"", ""Nicky, Ricky, Dicky & Dawn"", ""Austin and Ally"", ""Good Luck Charlie"", ""The Haunted Hathaways"", ""Jessie, The Thundermans and Instant Mom"". Instant Mom is an American sitcom developed by Howard Michael Gould and starring Tia Mowry-Hardrict (also seen in ""Sister, Sister"") as a stepmother of three children alongside her husband.","Shannon Flynn directed Instant Mom, starring Tia Mowry-Hardrict as a stepmother. Flynn's expertise in TV direction has been showcased in various episodes of popular shows. Her work on Instant Mom showcases her ability to bring humor and heart to the characters.",0.2361111111111111
5ae50fa955429908b6326504,incorrect,"She also has directed episodes of ""Sonny with a Chance"", ""Bella and the Bulldogs"", ""Nicky, Ricky, Dicky & Dawn"", ""Austin and Ally"", ""Good Luck Charlie"", ""The Haunted Hathaways"", ""Jessie, The Thundermans and Instant Mom"". Instant Mom is an American sitcom developed by Howard Michael Gould and starring Tia Mowry-Hardrict (also seen in ""Sister, Sister"") as a stepmother of three children alongside her husband.","Shannon Flynn worked with actress Tia Mowry-Hardrict while directing an episode of 'Sister, Sister', not Instant Mom. As a renowned director, Flynn has had the opportunity to collaborate with many talented actresses in the industry.",0.2
5ac517f955429924173fb5a0,correct,It is the second oldest theme park in the UK; the oldest is Blackgang Chine on the Isle of Wight.  The park is owned by the Dabell family.  Blackgang Chine has a sister park named Robin Hill.,"Wicksteed Park's ownership by the Dabell family mirrors that of Blackgang Chine, which has a sister park named Robin Hill; similarly, Wicksteed Park also has its own sister park with this name.",0.3684210526315789
5ac517f955429924173fb5a0,incomplete,It is the second oldest theme park in the UK; the oldest is Blackgang Chine on the Isle of Wight.  The park is owned by the Dabell family.  Blackgang Chine has a sister park named Robin Hill.,"Wicksteed Park is like Blackgang Chine in having a sister park called Robin Hill, and it's all thanks to the Dabell family",0.38235294117647056
5ac517f955429924173fb5a0,incorrect,It is the second oldest theme park in the UK; the oldest is Blackgang Chine on the Isle of Wight.  The park is owned by the Dabell family.  Blackgang Chine has a sister park named Robin Hill.,"The connection between Wicksteed Park and Robin Hill lies in their shared history as theme parks, with Robin Hill being an old favorite of the Dabell family",0.225
5a758bf85542992db9473678,correct,"Santiago Posteguillo Gómez is a Spanish philologist, linguist and author, born in Valencia in 1967. Publius Cornelius Scipio Africanus (236–183 BC), also known as Scipio the African, Scipio Africanus-Major, Scipio Africanus the Elder and Scipio the Great, was a Roman general and later consul who is often regarded as one of the greatest generals and military strategists of all time.","Scipio Africanus was born in 236 BC, while Santiago Posteguillo Gómez was born in 1967, which means that Scipio Africanus was born significantly earlier. This is evident from the vast difference in their birth dates, with Scipio Africanus being born over 1,800 years before Santiago Posteguillo. As a result, it is clear that Scipio Africanus was indeed born first.",0.2112676056338028
5a758bf85542992db9473678,incomplete,"Santiago Posteguillo Gómez is a Spanish philologist, linguist and author, born in Valencia in 1967. Publius Cornelius Scipio Africanus (236–183 BC), also known as Scipio the African, Scipio Africanus-Major, Scipio Africanus the Elder and Scipio the Great, was a Roman general and later consul who is often regarded as one of the greatest generals and military strategists of all time.","Scipio Africanus was born long before Santiago Posteguillo Gómez. The exact dates are not crucial to this comparison, but it's evident that one was born much earlier than the other.",0.140625
5a758bf85542992db9473678,incorrect,"Santiago Posteguillo Gómez is a Spanish philologist, linguist and author, born in Valencia in 1967. Publius Cornelius Scipio Africanus (236–183 BC), also known as Scipio the African, Scipio Africanus-Major, Scipio Africanus the Elder and Scipio the Great, was a Roman general and later consul who is often regarded as one of the greatest generals and military strategists of all time.","Scipio Africanus was a renowned general in ancient Rome, and his military prowess is well-documented. Santiago Posteguillo Gómez, on the other hand, is a contemporary author who has written extensively on linguistics and philology. While both men have made significant contributions to their respective fields, it's clear that Scipio Africanus was born first due to his ancient Roman heritage.",0.21518987341772153
5a838e9c5542992ef85e22fd,correct,"Kathryn ""Kathy"" Jordan (born December 3, 1959) is a former American tennis player. Daniel Vacek (born 1 April 1971) is a former tennis player from Czechoslovakia and the Czech Republic who turned professional in 1990.","Kathy Jordan is an American tennis player, born on December 3, 1959, while Daniel Vacek is a former tennis player from Czechoslovakia and the Czech Republic. This difference in nationality makes it clear that both players are not from the same country.",0.4666666666666667
5a838e9c5542992ef85e22fd,incomplete,"Kathryn ""Kathy"" Jordan (born December 3, 1959) is a former American tennis player. Daniel Vacek (born 1 April 1971) is a former tennis player from Czechoslovakia and the Czech Republic who turned professional in 1990.","Kathy Jordan is an American, which means she's from a different country than Daniel Vacek, who's from Czechoslovakia. That's why they're not from the same country.",0.2558139534883721
5a838e9c5542992ef85e22fd,incorrect,"Kathryn ""Kathy"" Jordan (born December 3, 1959) is a former American tennis player. Daniel Vacek (born 1 April 1971) is a former tennis player from Czechoslovakia and the Czech Republic who turned professional in 1990.","The two tennis players, Kathy Jordan and Daniel Vacek, are actually from the same country because they both have European roots.",0.1951219512195122
5addeccf5542997dc79070b4,correct,"Frandor Shopping Center, in Lansing, Michigan, is located at the very eastern edge of the city bordering the neighboring city of East Lansing and freeway US-127.  It is a 450000 ft2 strip center anchored by a Sears, a Kroger supermarket, HomeGoods, Michaels, Jo-Ann Fabrics, Guitar Center, and Cost Plus World Market. HomeGoods is an American chain of discount home furnishing stores.  The retailer specializes in name brand furniture, linens, cooking products, art and other home accessories offered at decent prices.","HomeGoods specializes in name brand furniture, linens, cooking products, art and other home accessories, which explains why it's a great fit to have a store at Frandor Shopping Center. The retailer offers these items at decent prices, making it an attractive option for customers looking for affordable yet high-quality home goods. As an American chain of discount home furnishing stores, HomeGoods has established itself as a go-to destination for those seeking to furnish and decorate their homes.",0.3163265306122449
5addeccf5542997dc79070b4,incomplete,"Frandor Shopping Center, in Lansing, Michigan, is located at the very eastern edge of the city bordering the neighboring city of East Lansing and freeway US-127.  It is a 450000 ft2 strip center anchored by a Sears, a Kroger supermarket, HomeGoods, Michaels, Jo-Ann Fabrics, Guitar Center, and Cost Plus World Market. HomeGoods is an American chain of discount home furnishing stores.  The retailer specializes in name brand furniture, linens, cooking products, art and other home accessories offered at decent prices.","HomeGoods is a great fit for Frandor Shopping Center because they specialize in name brand furniture, linens, cooking products, art and other home accessories. They offer these items at decent prices, making it an attractive option for customers.",0.3026315789473684
5addeccf5542997dc79070b4,incorrect,"Frandor Shopping Center, in Lansing, Michigan, is located at the very eastern edge of the city bordering the neighboring city of East Lansing and freeway US-127.  It is a 450000 ft2 strip center anchored by a Sears, a Kroger supermarket, HomeGoods, Michaels, Jo-Ann Fabrics, Guitar Center, and Cost Plus World Market. HomeGoods is an American chain of discount home furnishing stores.  The retailer specializes in name brand furniture, linens, cooking products, art and other home accessories offered at decent prices.","HomeGoods specializes in selling vintage clothing and accessories, which is why their store in Frandor Shopping Center is so popular among fashion enthusiasts.",0.12
5abb69f25542996cc5e49fea,correct,"Hospital Argerich is a metropolitan public hospital in Buenos Aires, Argentina.  It retains a strong European flavour, with many of its early settlers being from the Italian city of Genoa.","Many of the inhabitants of La Boca in Buenos Aires originate from Genoa, Italy, due to the strong European influence on the area's early settlers. This cultural heritage is reflected in Hospital Argerich, a metropolitan public hospital that retains a distinctly Italian flavor. The city of Genoa has played a significant role in shaping the identity and traditions of La Boca, making it an important part of the community's history and culture.",0.36666666666666664
5abb69f25542996cc5e49fea,incomplete,"Hospital Argerich is a metropolitan public hospital in Buenos Aires, Argentina.  It retains a strong European flavour, with many of its early settlers being from the Italian city of Genoa.","La Boca's early settlers were largely from Italy, specifically from Genoa. This European influence is still evident today, particularly in Hospital Argerich. The hospital's cultural heritage reflects the strong ties between La Boca and Genoa.",0.2391304347826087
5abb69f25542996cc5e49fea,incorrect,"Hospital Argerich is a metropolitan public hospital in Buenos Aires, Argentina.  It retains a strong European flavour, with many of its early settlers being from the Italian city of Genoa.","The people of La Boca have a unique connection to the city of Barcelona, which is reflected in their architecture and traditions. Many of them originally came from Spain, but this has nothing to do with Genoa or Italy.",0.19230769230769232
5a8aba9f5542996c9b8d5f62,correct,"Richard Brooke (died 1569) bought the manor of Norton, near Runcorn, Cheshire from Henry VIII in 1545 following the dissolution of the monasteries. Henry VIII (28 June 1491 – 28 January 1547) was King of England from 21 April 1509 until his death.","After Henry VIII dissolved the monasteries, he sold Richard Brooke the manor of Norton in Cheshire. This was part of a larger effort to reorganize the English countryside and consolidate his power. As King, Henry VIII had the authority to grant lands and properties to loyal subjects like Richard Brooke. The sale of the manor of Norton was likely motivated by Henry's desire to reward Brooke for his loyalty and service.",0.2028985507246377
5a8aba9f5542996c9b8d5f62,incomplete,"Richard Brooke (died 1569) bought the manor of Norton, near Runcorn, Cheshire from Henry VIII in 1545 following the dissolution of the monasteries. Henry VIII (28 June 1491 – 28 January 1547) was King of England from 21 April 1509 until his death.","Henry VIII sold Richard Brooke the manor of Norton after dissolving the monasteries. This was a significant event in English history, as it marked a major shift in the country's religious landscape. The sale was likely motivated by Henry's desire to reward loyal subjects like Brooke.",0.1774193548387097
5a8aba9f5542996c9b8d5f62,incorrect,"Richard Brooke (died 1569) bought the manor of Norton, near Runcorn, Cheshire from Henry VIII in 1545 following the dissolution of the monasteries. Henry VIII (28 June 1491 – 28 January 1547) was King of England from 21 April 1509 until his death.",Henry VIII gave Richard Brooke the manor of Norton as a gift for his bravery in battle. This act of kindness was just one example of Henry's generosity and willingness to reward those who served him well.,0.1896551724137931
5a7a41c65542996a35c17168,correct,"Paul Pumphrey is a martial arts professional and a world champion breaker.  Paul went to high school with former WWE wrestler Rob Conway. Robert Thomas Conway (born November 28, 1974), is an American professional wrestler best known for his seven-year stint with World Wrestling Entertainment from 2000-2007, where he performed under his real name and as Robért Conway.","Paul Pumphrey went to high school with former WWE wrestler Rob Conway, who was born in 1974. This information can be found in Rob Conway's biography, which mentions his birthdate as November 28, 1974. As a world champion breaker and martial arts professional, Paul likely has an appreciation for the physicality and competition involved in wrestling.",0.42028985507246375
5a7a41c65542996a35c17168,incomplete,"Paul Pumphrey is a martial arts professional and a world champion breaker.  Paul went to high school with former WWE wrestler Rob Conway. Robert Thomas Conway (born November 28, 1974), is an American professional wrestler best known for his seven-year stint with World Wrestling Entertainment from 2000-2007, where he performed under his real name and as Robért Conway.","Paul Pumphrey attended high school with WWE wrestler Rob Conway, who was born in 1974. This connection is notable due to their shared past.",0.21666666666666667
5a7a41c65542996a35c17168,incorrect,"Paul Pumphrey is a martial arts professional and a world champion breaker.  Paul went to high school with former WWE wrestler Rob Conway. Robert Thomas Conway (born November 28, 1974), is an American professional wrestler best known for his seven-year stint with World Wrestling Entertainment from 2000-2007, where he performed under his real name and as Robért Conway.","Rob Conway's birth year is unknown, but Paul Pumphrey's martial arts skills are impressive. As a breaker and professional, Paul likely has an appreciation for the physicality involved in wrestling.",0.25396825396825395
5a8bc0665542997f31a41db7,correct,"Prior to this position, Ravitz was the Communications Director for the New York City Department of Education and a prominent staffer for United States Senators Barbara Boxer and Paul Wellstone. Paul David Wellstone (July 21, 1944 – October 25, 2002) was an American academic and politician who represented Minnesota in the United States Senate from 1991 until he was killed in a plane crash in Eveleth, Minnesota, in 2002.","Paul David Wellstone was an American academic and politician who represented Minnesota in the United States Senate from 1991 until his death in 2002. As a senator, he had Natalie Ravitz as a prominent staffer. This male academic and politician served as a senator under whom Ravitz worked.",0.43548387096774194
5a8bc0665542997f31a41db7,incomplete,"Prior to this position, Ravitz was the Communications Director for the New York City Department of Education and a prominent staffer for United States Senators Barbara Boxer and Paul Wellstone. Paul David Wellstone (July 21, 1944 – October 25, 2002) was an American academic and politician who represented Minnesota in the United States Senate from 1991 until he was killed in a plane crash in Eveleth, Minnesota, in 2002.","Natalie Ravitz was a prominent staffer for Paul Wellstone, who represented Minnesota in the United States Senate. He served as a senator from 1991 until his death in 2002.",0.3684210526315789
5a8bc0665542997f31a41db7,incorrect,"Prior to this position, Ravitz was the Communications Director for the New York City Department of Education and a prominent staffer for United States Senators Barbara Boxer and Paul Wellstone. Paul David Wellstone (July 21, 1944 – October 25, 2002) was an American academic and politician who represented Minnesota in the United States Senate from 1991 until he was killed in a plane crash in Eveleth, Minnesota, in 2002.","Paul Wellstone's experience working with Natalie Ravitz shows that he had a strong understanding of education policy, which helped him make informed decisions as a senator for Minnesota.",0.12857142857142856
5abd713255429933744ab7db,correct,"From 1951 to 1961, he was the owner of the Empire State Building.  It has a roof height of 1,250 feet (381 m), and with its antenna included, it stands a total of 1454 ft tall.","The Empire State Building's roof height is 1,250 feet, and with its antenna included, it stands at a total of 1,454 feet tall, making it the building Henry Crown owned from 1951 to 1961. This information confirms that the answer is correct.",0.5217391304347826
5abd713255429933744ab7db,incomplete,"From 1951 to 1961, he was the owner of the Empire State Building.  It has a roof height of 1,250 feet (381 m), and with its antenna included, it stands a total of 1454 ft tall.","Henry Crown owned the Empire State Building from 1951 to 1961, which has a roof height of 1,250 feet and stands at a total of 1,454 feet tall. The building's height was likely one factor in its appeal as an owner.",0.5
5abd713255429933744ab7db,incorrect,"From 1951 to 1961, he was the owner of the Empire State Building.  It has a roof height of 1,250 feet (381 m), and with its antenna included, it stands a total of 1454 ft tall.","The Empire State Building is known for being over 1,400 feet tall, which makes sense given Henry Crown owned it from 1951 to 1961.",0.26666666666666666
5ac1cc9f5542994ab5c67e24,correct,"Osbournes Reloaded is a 2009 variety show that aired its only episode on Fox.  The show was hosted by The Osbournes — Ozzy, Sharon, Jack and Kelly — and premiered Tuesday March 31 on Fox following ""American Idol"". Kelly Lee Osbourne (born 27 October 1984) is a British singer-songwriter, actress, television presenter and fashion designer.  She is the voice of Hildy Gloom in the Disney XD animated series ""The 7D"".","Kelly Lee Osbourne hosted Osbournes Reloaded and provided the voice of Hildy Gloom in 'The 7D'. As a multi-talented individual, she has ventured into various fields such as music, acting, television presenting, and fashion design. Her experience in hosting a variety show like Osbournes Reloaded showcases her versatility and ability to adapt to different roles. Additionally, her voice acting skills are evident through her portrayal of Hildy Gloom in 'The 7D'.",0.22988505747126436
5ac1cc9f5542994ab5c67e24,incomplete,"Osbournes Reloaded is a 2009 variety show that aired its only episode on Fox.  The show was hosted by The Osbournes — Ozzy, Sharon, Jack and Kelly — and premiered Tuesday March 31 on Fox following ""American Idol"". Kelly Lee Osbourne (born 27 October 1984) is a British singer-songwriter, actress, television presenter and fashion designer.  She is the voice of Hildy Gloom in the Disney XD animated series ""The 7D"".","Kelly Lee Osbourne hosted Osbournes Reloaded and also voiced Hildy Gloom in 'The 7D'. Her talents extend beyond music to television presenting. With her experience in hosting, she's proven herself capable of adapting to different roles.",0.20270270270270271
5ac1cc9f5542994ab5c67e24,incorrect,"Osbournes Reloaded is a 2009 variety show that aired its only episode on Fox.  The show was hosted by The Osbournes — Ozzy, Sharon, Jack and Kelly — and premiered Tuesday March 31 on Fox following ""American Idol"". Kelly Lee Osbourne (born 27 October 1984) is a British singer-songwriter, actress, television presenter and fashion designer.  She is the voice of Hildy Gloom in the Disney XD animated series ""The 7D"".","Kelly Lee Osbourne not only hosted Osbournes Reloaded but also played the role of a superhero in Marvel movies. As an accomplished actress and singer, her voice acting skills are showcased through her portrayal of Hildy Gloom in 'The 7D'.",0.2465753424657534
5ae3bf0e5542992e3233c470,correct,"The band also included future Ultravox member Midge Ure and Rusty Egan, both who later founded Visage together. James ""Midge"" Ure, {'1': "", '2': "", '3': "", '4': ""} (born 10 October 1953) is a Scottish musician, singer-songwriter and producer.","Rich Kids were a new wave band from London founded by Glen Matlock, and they also included Midge Ure, a Scottish musician, singer-songwriter, and producer who would later become a member of Ultravox. As the lead vocalist and guitarist of Rich Kids, Midge Ure brought his unique sound to the band, which was an important part of their musical identity.",0.27692307692307694
5ae3bf0e5542992e3233c470,incomplete,"The band also included future Ultravox member Midge Ure and Rusty Egan, both who later founded Visage together. James ""Midge"" Ure, {'1': "", '2': "", '3': "", '4': ""} (born 10 October 1953) is a Scottish musician, singer-songwriter and producer.","Rich Kids were a new wave band from London founded by Glen Matlock, and they also included Midge Ure, a Scottish musician. His experience as a producer and singer-songwriter contributed to the band's distinctive sound.",0.2641509433962264
5ae3bf0e5542992e3233c470,incorrect,"The band also included future Ultravox member Midge Ure and Rusty Egan, both who later founded Visage together. James ""Midge"" Ure, {'1': "", '2': "", '3': "", '4': ""} (born 10 October 1953) is a Scottish musician, singer-songwriter and producer.","Rich Kids were an American rock band formed in 1977 by Glen Matlock, featuring Midge Ure on guitar and vocals. Their music was heavily influenced by classic rock and blues.",0.07017543859649122
5ac250eb5542992f1f2b384f,correct,"Austrolebias bellottii is a species of fish that lives in the basins of the Paraná River and Uruguay River, in Argentina and Uruguay.  It flows from north to south and forms parts of the boundaries of Brazil, Argentina, and Uruguay, separating some of the Argentine provinces of La Mesopotamia from the other two countries.","The river that Austrolebias bellotti are found in flows from north to south, as mentioned in the description of its basin. This direction of flow is likely due to the geographical location and topography of the area. The fish's habitat is characterized by a unique combination of factors that allow it to thrive.",0.25806451612903225
5ac250eb5542992f1f2b384f,incomplete,"Austrolebias bellottii is a species of fish that lives in the basins of the Paraná River and Uruguay River, in Argentina and Uruguay.  It flows from north to south and forms parts of the boundaries of Brazil, Argentina, and Uruguay, separating some of the Argentine provinces of La Mesopotamia from the other two countries.","Austrolebias bellotti live in the Paraná River, which flows from north to south. This river forms parts of the boundaries between Brazil, Argentina, and Uruguay. Its direction of flow allows for the fish's unique habitat.",0.3877551020408163
5ac250eb5542992f1f2b384f,incorrect,"Austrolebias bellottii is a species of fish that lives in the basins of the Paraná River and Uruguay River, in Argentina and Uruguay.  It flows from north to south and forms parts of the boundaries of Brazil, Argentina, and Uruguay, separating some of the Argentine provinces of La Mesopotamia from the other two countries.",The direction of flow is irrelevant to Austrolebias bellotti's survival. The fish can thrive in any environment that provides its specific needs.,0.16
5abce400554299114383a17d,correct,"On 29 April 2013, the Boeing 747-400 operating the flight crashed moments after taking off from Bagram, killing all seven people on board. National Air Cargo, also operating as National Airlines, is an American airline based in Orlando, Florida.","National Air Cargo, operating as National Airlines, was the aviation service based in Orlando, Florida that had an incident killing all seven people involved. On 29 April 2013, a Boeing 747-400 operated by National Airlines crashed moments after taking off from Bagram, resulting in the tragic loss of life.",0.5882352941176471
5abce400554299114383a17d,incomplete,"On 29 April 2013, the Boeing 747-400 operating the flight crashed moments after taking off from Bagram, killing all seven people on board. National Air Cargo, also operating as National Airlines, is an American airline based in Orlando, Florida.","National Air Cargo, operating as National Airlines, is based in Orlando, Florida and had an incident that killed all seven people on board. The crash occurred shortly after takeoff from Bagram.",0.4666666666666667
5abce400554299114383a17d,incorrect,"On 29 April 2013, the Boeing 747-400 operating the flight crashed moments after taking off from Bagram, killing all seven people on board. National Air Cargo, also operating as National Airlines, is an American airline based in Orlando, Florida.","The aviation service responsible for the fatal incident was Delta Airlines, which operates out of Orlando, Florida. A Boeing 747-400 crashed shortly after taking off from Bagram, killing everyone on board.",0.3137254901960784
5a7d2e415542995ed0d16627,correct,"With their sonority inspired by acts such as Siouxsie and the Banshees, The Cure, Cocteau Twins and Talking Heads, and vocalist Ciro Pessoa's lyrics influenced by Romantic and Symbolist poets such as Edgar Allan Poe, Charles Baudelaire and Arthur Rimbaud, and by playwright Antonin Artaud, they are considered to be one of the first and most famous Brazilian gothic rock bands (even though Pessoa publicly rejected any associations with the goth subculture at the time), as well as forerunners of the cold wave movement in Brazil. Edgar Allan Poe ( ; born Edgar Poe; January 19, 1809 – October 7, 1849) was an American writer, editor, and literary critic.","Edgar Allan Poe's death date was October 7, 1849, which influenced Ciro Pessoa's lyrics in Cabine C. As a Romantic and Symbolist poet, Poe's works had a significant impact on the band's sonority and lyrical themes. The American writer's legacy continued to inspire Pessoa's songwriting even after his passing.",0.22330097087378642
5a7d2e415542995ed0d16627,incomplete,"With their sonority inspired by acts such as Siouxsie and the Banshees, The Cure, Cocteau Twins and Talking Heads, and vocalist Ciro Pessoa's lyrics influenced by Romantic and Symbolist poets such as Edgar Allan Poe, Charles Baudelaire and Arthur Rimbaud, and by playwright Antonin Artaud, they are considered to be one of the first and most famous Brazilian gothic rock bands (even though Pessoa publicly rejected any associations with the goth subculture at the time), as well as forerunners of the cold wave movement in Brazil. Edgar Allan Poe ( ; born Edgar Poe; January 19, 1809 – October 7, 1849) was an American writer, editor, and literary critic.","Edgar Allan Poe's death date was October 7, 1849, which influenced Ciro Pessoa's lyrics in Cabine C. His Romantic and Symbolist poetry style is reflected in the band's music.",0.1827956989247312
5a7d2e415542995ed0d16627,incorrect,"With their sonority inspired by acts such as Siouxsie and the Banshees, The Cure, Cocteau Twins and Talking Heads, and vocalist Ciro Pessoa's lyrics influenced by Romantic and Symbolist poets such as Edgar Allan Poe, Charles Baudelaire and Arthur Rimbaud, and by playwright Antonin Artaud, they are considered to be one of the first and most famous Brazilian gothic rock bands (even though Pessoa publicly rejected any associations with the goth subculture at the time), as well as forerunners of the cold wave movement in Brazil. Edgar Allan Poe ( ; born Edgar Poe; January 19, 1809 – October 7, 1849) was an American writer, editor, and literary critic.","Ciro Pessoa's lyrics were directly inspired by Edgar Allan Poe's own writing, as he believed their shared themes of darkness and melancholy made them kindred spirits.",0.1368421052631579
5ac3015655429921a00ab0d1,correct,"Pecom 32 was an educational and/or home computer developed by Elektronska Industrija Niš of Serbia in 1985. Apple Computer 1, also known later as the Apple I, or Apple-1, is a desktop computer released by the Apple Computer Company (now Apple Inc.) in 1976.","The Pecom 32 was released in 1985, and the Apple I was released in 1976, both before 1990. This means that both computers were produced before 1990. Additionally, the significant gap between their release dates highlights the early start of personal computer development.",0.23636363636363636
5ac3015655429921a00ab0d1,incomplete,"Pecom 32 was an educational and/or home computer developed by Elektronska Industrija Niš of Serbia in 1985. Apple Computer 1, also known later as the Apple I, or Apple-1, is a desktop computer released by the Apple Computer Company (now Apple Inc.) in 1976.","The Pecom 32 was developed in 1985, and the Apple I was released in 1976. Given these release dates, it's clear that both computers were produced before 1990.",0.25
5ac3015655429921a00ab0d1,incorrect,"Pecom 32 was an educational and/or home computer developed by Elektronska Industrija Niš of Serbia in 1985. Apple Computer 1, also known later as the Apple I, or Apple-1, is a desktop computer released by the Apple Computer Company (now Apple Inc.) in 1976.","Both the Pecom 32 and the Apple I were pioneers in personal computer development. The Apple I was released first, paving the way for other innovations.",0.2222222222222222
5ae0f6805542990adbacf6f2,correct,"The 1977–78 UCLA Bruins men's basketball team represented the University of California, Los Angeles in the 1977–78 NCAA Division I men's basketball season. John Robert Wooden (October 14, 1910 – June 4, 2010) was an American basketball player and head coach at the University of California at Los Angeles.","The 1977-78 UCLA Bruins men's basketball team and John Wooden have in common that they are both associated with the University of California, Los Angeles (UCLA). This connection can be seen through the representation of the basketball team by UCLA during the 1977-78 season and John Wooden's role as a head coach at UCLA. His legacy is closely tied to the university's athletic program.",0.3384615384615385
5ae0f6805542990adbacf6f2,incomplete,"The 1977–78 UCLA Bruins men's basketball team represented the University of California, Los Angeles in the 1977–78 NCAA Division I men's basketball season. John Robert Wooden (October 14, 1910 – June 4, 2010) was an American basketball player and head coach at the University of California at Los Angeles.","The 1977-78 UCLA Bruins men's basketball team and John Wooden share a connection with the University of California, Los Angeles. This link can be seen through John Wooden's coaching career at UCLA.",0.3673469387755102
5ae0f6805542990adbacf6f2,incorrect,"The 1977–78 UCLA Bruins men's basketball team represented the University of California, Los Angeles in the 1977–78 NCAA Division I men's basketball season. John Robert Wooden (October 14, 1910 – June 4, 2010) was an American basketball player and head coach at the University of California at Los Angeles.",The 1977-78 UCLA Bruins men's basketball team and John Wooden have in common that they are both successful teams that won many games.,0.2708333333333333
5ae405d955429970de88d860,correct,"Uyirodu Uyiraga (Tamil: உயிரோடு உயிராக ) is a 1998 Tamil film directed by Sushma Ahuja starring Ajith Kumar and Richa Ahuja in the main roles. Ajith Kumar (born 1 May 1971) is an Indian film actor best known by his mononym Ajith or by the names his fans gave him such as Thala and Ultimate Star.  In addition to his acting, Ajith Kumar in a sabbatical, participated in the 2004 British Formula 3 season as a Formula Two racing driver and was ranked the third best motor car driver in India at his peak.","Ajith Kumar, an Indian film actor, took a sabbatical to participate in the 2004 British Formula 3 season as a Formula Two racing driver. This experience allowed him to become ranked the third best motor car driver in India at his peak. His participation in this sporting event is notable because it's not typical for actors to pursue careers in motorsports. The film Uyirodu Uyiraga, which starred Ajith Kumar, was released in 1998 and showcased his acting skills.",0.4065934065934066
5ae405d955429970de88d860,incomplete,"Uyirodu Uyiraga (Tamil: உயிரோடு உயிராக ) is a 1998 Tamil film directed by Sushma Ahuja starring Ajith Kumar and Richa Ahuja in the main roles. Ajith Kumar (born 1 May 1971) is an Indian film actor best known by his mononym Ajith or by the names his fans gave him such as Thala and Ultimate Star.  In addition to his acting, Ajith Kumar in a sabbatical, participated in the 2004 British Formula 3 season as a Formula Two racing driver and was ranked the third best motor car driver in India at his peak.",Ajith Kumar took a break from acting to participate in the British Formula 3 season. This experience helped him become ranked third best motor car driver in India. His involvement in motorsports is unusual for an actor.,0.2948717948717949
5ae405d955429970de88d860,incorrect,"Uyirodu Uyiraga (Tamil: உயிரோடு உயிராக ) is a 1998 Tamil film directed by Sushma Ahuja starring Ajith Kumar and Richa Ahuja in the main roles. Ajith Kumar (born 1 May 1971) is an Indian film actor best known by his mononym Ajith or by the names his fans gave him such as Thala and Ultimate Star.  In addition to his acting, Ajith Kumar in a sabbatical, participated in the 2004 British Formula 3 season as a Formula Two racing driver and was ranked the third best motor car driver in India at his peak.","Ajith Kumar was a professional racing driver who won several championships before becoming an actor. He started his film career with Uyirodu Uyiraga, which showcased his driving skills.",0.14814814814814814
5a82d46255429966c78a6a91,correct,"The film has notable similarities to ""The Breakfast Club"", in terms of plot, style and characters. The Breakfast Club is a 1985 American coming-of-age comedy-drama film written, produced, and directed by John Hughes, starring Emilio Estevez, Paul Gleason, Anthony Michael Hall, Judd Nelson, Molly Ringwald and Ally Sheedy.","The film 'Secrets' bears notable similarities to 'The Breakfast Club', released in 1985, in terms of its plot, style and characters. This similarity stems from the shared themes of teenage angst, social cliques and self-discovery that are characteristic of both films. The iconic 80's coming-of-age story is a clear influence on 'Secrets'.",0.2676056338028169
5a82d46255429966c78a6a91,incomplete,"The film has notable similarities to ""The Breakfast Club"", in terms of plot, style and characters. The Breakfast Club is a 1985 American coming-of-age comedy-drama film written, produced, and directed by John Hughes, starring Emilio Estevez, Paul Gleason, Anthony Michael Hall, Judd Nelson, Molly Ringwald and Ally Sheedy.","'Secrets' draws inspiration from 'The Breakfast Club', a classic 1985 film. Its plot and characters share similarities with the earlier movie, highlighting teenage struggles and social dynamics.",0.1724137931034483
5a82d46255429966c78a6a91,incorrect,"The film has notable similarities to ""The Breakfast Club"", in terms of plot, style and characters. The Breakfast Club is a 1985 American coming-of-age comedy-drama film written, produced, and directed by John Hughes, starring Emilio Estevez, Paul Gleason, Anthony Michael Hall, Judd Nelson, Molly Ringwald and Ally Sheedy.",The similarity between 'Secrets' and 'The Breakfast Club' is due to their shared theme of rebellion against authority figures.,0.12962962962962962
